OrderID;OrderDate;CustomerID;FirstName;LastName;Email;Phone;City;Province;Region;SignupDate;ProductCode;ProductName;Category;Quantity;UnitPrice;DiscountPct;ShippingCost;PaymentMethod;SalesChannel;OrderStatus;DeliveryDate;Revenue
ORD000105;2024-04-24 15:24:02;104;Giulia;Rossi;giulia.rossi588@azienda.it;+39 347 8663422;Perugia;PG;Umbria;2023-03-31;P006;Sedia ergonomica;Arredo;5;326.67;10;0.00;Contrassegno;E-commerce;Consegnato;2024-05-01;1470.02
ORD000106;2025-01-31 08:20:15;1084;Luca;Rossi;luca.rossi959@outlook.it;+39 333 2190315;Firenze;FI;Toscana;2024-05-02;P004;Tastiera meccanica;Accessori;1;77.13;5;4.90;Contrassegno;Negozio;Consegnato;2025-02-04;78.17
ORD000107;2025-04-08 22:36:01;371;Giorgio;Rossi;giorgio.rossi602@outlook.it;+39 333 5770389;Cagliari;CA;Sardegna;2024-09-11;P011;SSD 1TB;Informatica;5;89.55;150;0.00;Contrassegno;Negozio;Reso;2025-04-15;447.75
ORD000108;2024-08-24 00:08:42;526;Davide;Leone;davide.leone335@outlook.it;+39 349 7206782;Milano;MI;Lombardia;2022-05-04;P011;SSD 1TB;Informatica;1;95.86;0;6.90;Contrassegno;Telefono;Consegnato;2024-09-03;102.76
ORD000109;2025-08-27 16:54:52;400; DAVIDE ;Caruso;davide.caruso32@azienda.it;+39 333 8928655;Cagliari;CA;Sardegna;2022-12-18;P005;Stampante laser;Ufficio;1;192.22;0;4.90;PayPal;Marketplace;Consegnato;2025-09-02;197.12
ORD000110;2025-09-13 06:14:37;1160;Simone;Greco;simone.greco542@outlook.it;+39 347 1516911;Palermo;PA;Sicilia;2024-11-22;P008;Webcam HD;Accessori;2;58.36;0;12.90;Carta di credito;Marketplace;In lavorazione;;129.62
ORD000111;2025-11-15 05:09:02;726;Valentina;Marino;valentina.marino605@outlook.it;+39 320 7416616;Palermo;PA;Sicilia;2025-02-17;P003;Mouse wireless;Accessori;1;30.03;20;8.90;Carta di credito;E-commerce;Consegnato;2025-11-25;32.92
ORD000112;2025-07-07 14:55:32;1928;Ilaria;Rossi;ilaria.rossi174@azienda.it;+39 347 6173486;Verona;VR;Veneto;2022-01-18;P005;Stampante laser;Ufficio;1;204.22;0;6.90;Bonifico;Negozio;Spedito;2025-07-11;211.12
ORD000113;2024-08-04 00:58:35;329;Alessandro;Caruso;alessandro.caruso336@gmail.com;+39 320 2254660;Torino;TO;Piemonte;2025-03-21;P008;Webcam HD;Accessori;1;59.99;20;8.90;Bonifico;Negozio;Consegnato;2024-08-07;56.89
ORD000114;2024-11-25 20:33:42;1834;Ilaria;Santoro;ilaria.santoro952@gmail.com;;Bologna;BO;Emilia-Romagna;2022-02-04;P004;Tastiera meccanica;Accessori;1;82.90;0;4.90;PayPal;E-commerce;In lavorazione;;87.80
ORD000115;2024-04-18 14:30:12;1619;Luca;Rossi;;+39 347 5203677;Roma;RM;Lazio;2022-02-15;P001;Notebook Pro 14;Informatica;2;870.97;5;0.00;Contrassegno;Marketplace;Consegnato;2024-04-28;1654.84
ORD000116;2025-04-11 10:46:12;1965;Federico;Bianchi;federico.bianchi338@azienda.it;+39 366 5967278;Bari;BA;Puglia;2024-04-07;P007;Scrivania regolabile;Arredo;1;437.20;25;0.00;Bonifico;Marketplace;Consegnato;2025-04-12;327.90
ORD000117;2024-12-26 11:58:30;2021;Elena;Costa;elena.costa426@azienda.it;+39 349 9262248;Milano;MI;Lombardia;2023-04-11;P004;Tastiera meccanica;Accessori;4;82.88;20;0.00;Carta di credito;E-commerce;Consegnato;2024-12-30;265.22
ORD000118;2025-10-25 06:53:11;1988;Beatrice;Leone;beatrice.leone785@azienda.it;+39 347 8675552;Torino;TO;Piemonte;2025-03-31;P007;Scrivania regolabile;Arredo;3;424.89;20;0.00;PayPal;Marketplace;Consegnato;2025-10-26;1019.74
ORD000119;2025-01-01 03:01:58;2058;Francesca;Fontana;francesca.fontana186@libero.it;+39 347 4438438;Milano;MI;Lombardia;2024-04-17;P008;Webcam HD;Accessori;1;56.80;0;8.90;PayPal;Telefono;Consegnato;2025-01-10;65.70
ORD000120;2025-02-02 22:28:56;1022;Simone;Costa;simone.costa155@libero.it;+39 320 3079453;Napoli;NA;Campania;2024-05-07;P006;Sedia ergonomica;Arredo;1;335.63;0;0.00;Carta di credito;Marketplace;Consegnato;2025-02-09;335.63
ORD000121;2025-04-09 05:54:37;2450;Giorgio;Costa;giorgio.costa887@gmail.com;+39 347 4030650;Napoli;NA;Campania;2024-03-30;P015;Microfono USB;Audio;1;84.60;0;4.90;PayPal;Telefono;Consegnato;2025-04-11;89.50
ORD000122;2024-11-11 16:24:03;1878;Federico;Ferrari;federico.ferrari356@libero.it;+39 366 3706023;Cagliari;CA;Sardegna;2024-09-21;P005;Stampante laser;Ufficio;1;202.62;20;6.90;Bonifico;Telefono;Consegnato;2024-11-13;169.00
ORD000123;2025-09-18 14:40:26;11;Chiara;Santoro;chiara.santoro42@gmail.com;+39 347 4180471;Torino;TO;Piemonte;2024-07-22;P013;Docking station;Accessori;1;137.98;0;8.90;PayPal;Negozio;Consegnato;2025-09-24;146.88
ORD000124;2024-01-25 23:23:54;1526;Chiara;Bruno;chiara.bruno765@outlook.it;+39 366 7885780;Verona;VR;Sicila;2024-09-22;P014;Lampada da tavolo;Arredo;5;41.80;0;8.90;Bonifico;Negozio;Consegnato;2024-01-27;217.90
ORD000125;2025-06-30 17:05:34;1153;Chiara;Costa;chiara.costa299@outlook.it;+39 320 6652667;Roma;RM;Lazio;2023-08-02;P006;Sedia ergonomica;Arredo;2;335.66;0;0.00;Carta di credito;E-commerce;Consegnato;2025-07-05;671.32
ORD000126;2024-04-07 09:02:31;1550;Ilaria;Greco;ilaria.greco390@outlook.it;+39 320 8009383;Roma;RM;Lazio;2025-02-17;P006;Sedia ergonomica;Arredo;1;327.82;10;0.00;Contrassegno;E-commerce;Consegnato;2024-04-14;295.04
ORD000127;2024-11-03 04:42:36;1454;Valentina;Leone;valentina.leone125@azienda.it;+39 366 6469543;Verona;VR;Veneto;2024-12-12;P014;Lampada da tavolo;Arredo;1;45.00;10;6.90;Contrassegno;Marketplace;Annullato;;47.40
ORD000128;2025-06-26 20:10:32;1509;Laura;Ricci;laura.ricci14@libero.it;+39 347 8760465;Perugia;PG;Umbria;2024-07-08;P011;SSD 1TB;Informatica;1;98.94;25;8.90;PayPal;Marketplace;Annullato;2023-01-01;83.11
ORD000129;2025-12-30 09:07:34;1498;Sara;Bruno;sara.bruno827@azienda.it;+39 333 6919097;Torino;TO;Piemonte;2022-07-27;P011;SSD 1TB;Informatica;1;95.77;0;6.90;Bonifico;Telefono;Annullato;;102.67
ORD000130;2025-11-01 22:33:13;1086;Davide;Lombardi;davide.lombardi274@libero.it;+39 320 2657757;Roma;RM;Lazio;2022-01-11;P010;Router Wi-Fi 6;Rete;1;133.32;15;4.90;PayPal;E-commerce;Consegnato;2025-11-02;118.22
ORD000131;2024-03-11 17:46:22;2357;Giulia;Gallo;giulia.gallo178@outlook.it;+39 320 2767733;Milano;MI;Lombardia;2024-05-29;P012;Tablet 11 pollici;Informatica;1;373.12;25;0.00;Contrassegno;Marketplace;Consegnato;2024-03-15;279.84
ORD000132;2024-01-06 03:57:28;2138;Alessandro;Bianchi;alessandro.bianchi614@azienda.it;+39 347 1922045;Cagliari;CA;Sardegna;2022-04-27;P009;Cuffie Bluetooth;Audio;1;123.64;10;6.90;Carta di credito;Marketplace;In lavorazione;;118.18
ORD000133;2024-11-17 14:08:36;1582;Chiara;Esposito;chiara.esposito219@gmail.com;+39 347 4778417;Torino;TO;Piemonte;2023-01-12;P011;SSD 1TB;Informatica;1;94.97;20;12.90;PayPal;Telefono;In lavorazione;;88.88
ORD000134;2024-02-06 07:50:52;147;Chiara;Ferrari;chiara.ferrari678@outlook.it;+39 320 1095511;Palermo;PA;Sicilia;2023-08-07;P001;Notebook Pro 14;Informatica;1;897.72;10;0.00;Contrassegno;Telefono;Consegnato;2024-02-14;807.95
ORD000135;2025-08-20 03:13:19;1629;Giulia;Greco;giulia.greco319@azienda.it;+39 347 7455429;Bari;BA;Puglia;2024-10-10;P009;Cuffie Bluetooth;Audio;2;115.78;0;8.90;Carta di credito;E-commerce;In lavorazione;;240.46
ORD000136;2024-02-04 17:00:20;1647;Giorgio;Greco;giorgio.greco209@azienda.it;+39 349 3446218;Cagliari;CA;Sardegna;2022-08-03;P003;Mouse wireless;Accessori;1;30.44;0;12.90;Carta di credito;Telefono;Spedito;2024-02-08;43.34
ORD000137;2024-01-22 03:15:25;813;Stefano;Moretti;stefano.moretti738@azienda.it;+39 366 4207524;Napoli;NA;Campania;2024-04-26;P004;Tastiera meccanica;Accessori;3;72.98;15;12.90;Carta di credito;Telefono;Consegnato;2024-02-01;199.00
ORD000138;2025-04-30 03:16:55;246;Simone;Greco;simone.greco780@libero.it;+39 347 3157373;Napoli;NA;Campania;2022-05-19;P012;Tablet 11 pollici;Informatica;1;406.88;20;0.00;Bonifico;Negozio;Consegnato;2025-05-01;325.50
ORD000139;2024-10-12 18:08:43;337;Giorgio;Gallo;giorgio.gallo200@azienda.it;+39 366 1759037;Napoli;NA;Campania;2024-04-05;P008;Webcam HD;Accessori;1;63.83;0;6.90;Bonifico;E-commerce;Consegnato;2024-10-16;70.73
ORD000140;2024-06-13 11:08:44;1652;Ilaria;Moretti;ilaria.moretti416@outlook.it;+39 320 5870382;Bari;BA;Puglia;2023-09-01;P001;Notebook Pro 14;Informatica;1;833.48;20;0.00;Bonifico;Marketplace;Consegnato;2024-06-19;666.78
ORD000141;2024-02-24 07:13:07;834;Giorgio;Bruno;giorgio.bruno548@gmail.com;+39 349 1538780;Bari;BA;Puglia;2025-01-11;P005;Stampante laser;Ufficio;1;204.68;5;4.90;Carta di credito;Marketplace;Consegnato;2024-02-25;199.35
ORD000142;2024-10-20 21:41:38;384;Francesca;Santoro;francesca.santoro303@gmail.com;+39 347 7171700;Perugia;PG;Umbria;2022-09-04;P012;Tablet 11 pollici;Informatica;1;401.25;20;0.00;Carta di credito;Negozio;Consegnato;2024-10-27;321.00
ORD000143;2024-04-28 03:59:32;1818;Andrea;Ricci;andrea.ricci626@azienda.it;+39 347 4794954;Milano;MI;Lombardia;2022-02-01;P008;Webcam HD;Accessori;2;57.61;0;6.90;Carta di credito;Negozio;Consegnato;2024-04-29;122.12
ORD000144;2024-12-04 10:06:20;2222;Martina;Bianchi;martina.bianchi384@outlook.it;+39 333 4325730;Bologna;BO;Emilia-Romagna;2023-10-07;P012;Tablet 11 pollici;Informatica;1;352.19;0;0.00;Carta di credito;Marketplace;Consegnato;2024-12-09;352.19
ORD000145;2024-09-27 13:34:17;669;Valentina;Romano;valentina.romano296@outlook.it;+39 349 5924632;Firenze;FI;Toscana;2024-05-05;P011;SSD 1TB;Informatica;1;101.51;5;6.90;Contrassegno;E-commerce;Consegnato;2024-10-07;103.33
ORD003645;2025-08-31 06:36:55;2314;Alessandro;Bruno;alessandro.bruno175@gmail.com;+39 366 3621393;Verona;VR;Veneto;2023-11-23;P012;Tablet 11 pollici;Informatica;3;354.05;25;0.00;Contrassegno;Telefono;Consegnato;2025-09-03;796.61
ORD000147;2024-02-03 14:03:04;1098;Francesca;Rossi;francesca.rossi754@gmail.com;+39 320 4238312;Perugia;PG;Umbria;2022-08-26;P015;Microfono USB;Audio;1;92.32;0;12.90;PayPal;E-commerce;Consegnato;2024-02-12;105.22
ORD000148;2024-11-28 11:44:01;1332;Laura;Conti;laura.conti562@gmail.com;+39 366 4807744;Roma;RM;Lazio;2024-01-09;P008;Webcam HD;Accessori;1;62.29;0;12.90;Bonifico;E-commerce;Spedito;2024-12-04;75.19
ORD000149;2025-12-25 19:27:17;2110;Sara;Moretti;sara.moretti219@libero.it;+39 333 2002221;Bologna;BO;Emilia-Romagna;2024-01-11;P006;Sedia ergonomica;Arredo;2;329.60;20;0.00;Contrassegno;Negozio;Consegnato;2025-12-30;527.36
ORD000150;2024-07-30 10:40:24;725;Elena;Bianchi;elena.bianchi743@libero.it;+39 347 5793678;Torino;TO;Piemonte;2023-02-08;P015;Microfono USB;Audio;1;94.59;0;12.90;Bonifico;Marketplace;Consegnato;2024-08-08;107.49
ORD000151;2025-03-08 07:51:18;483;Sara;Marino;sara.marino771@gmail.com;+39 320 2636627;Palermo;PA;Sicilia;2024-08-17;P008;Webcam HD;Accessori;2;61.37;0;4.90;Bonifico;E-commerce;Consegnato;2025-03-14;127.64
ORD000152;2024-07-11 18:39:46;1447;Alessandro;Greco;alessandro.greco187@libero.it;+39 349 3565373;Torino;TO;Piemonte;2024-07-04;P013;Docking station;Accessori;3;124.86;0;0.00;Contrassegno;Negozio;Annullato;;374.58
ORD000153;2024-01-20 13:32:31;1301;Elena;Barbieri;elena.barbieri786@libero.it;+39 347 5554660;Firenze;FI;Toscana;2024-05-10;P010;Router Wi-Fi 6;Rete;1;128.94;0;8.90;Carta di credito;Marketplace;Consegnato;2024-01-30;137.84
ORD000154;2024-07-19 00:42:48;2198;Stefano;Barbieri;stefano.barbieri954@outlook.it;+39 320 4084581;Napoli;NA;Campania;2025-03-28;P009;Cuffie Bluetooth;Audio;1;116.23;0;6.90;Bonifico;Marketplace;In lavorazione;;123.13
ORD000155;2025-12-26 14:24:45;216;Martina;Bianchi;martina.bianchi548@libero.it;+39 349 8369973;Verona;VR;Veneto;2022-12-01;P009;Cuffie Bluetooth;Audio;1;127.74;0;4.90;Contrassegno;Telefono;Consegnato;2025-12-27;132.64
ORD000156;2024-07-23 05:17:26;841;Luca;Marino;luca.marino903@libero.it;+39 349 1982960;Roma;RM;Lazio;2024-04-12;P005;Stampante laser;Ufficio;1;177.56;0;12.90;Carta di credito;Negozio;Consegnato;2024-07-24;190.46
ORD000157;2024-02-21 04:18:49;2091;Giorgio;Barbieri;giorgio.barbieri738@azienda.it;+39 366 4421660;Firenze;FI;Toscana;2022-03-05;P004;Tastiera meccanica;Accessori;1;78.51;5;8.90;PayPal;Marketplace;Consegnato;2024-03-01;83.48
ORD000158;2025-06-21 08:56:30;793;Chiara;Fontana;chiara.fontana454@libero.it;+39 366 1330498;Firenze;FI;Toscana;2023-07-09;P005;Stampante laser;Ufficio;3;190.35;0;0.00;Bonifico;Negozio;Annullato;;571.05
ORD000159;2025-09-06 01:52:16;962;Giorgio;Barbieri;giorgio.barbieri977@libero.it;+39 366 3917060;Cagliari;CA;Sardegna;2024-01-09;P009;Cuffie Bluetooth;Audio;1;124.68;10;8.90;Bonifico;Marketplace;Consegnato;2025-09-13;121.11
ORD000160;2024-06-04 16:48:53;162;Matteo;Lombardi;matteo.lombardi446@outlook.it;+39 347 3735556;Perugia;PG;Umbria;2024-03-08;P010;Router Wi-Fi 6;Rete;1;130.35;5;6.90;Contrassegno;Marketplace;Spedito;2024-06-05;130.73
ORD000161;2024-03-24 17:49:06;128;Federico;Marino;federico.marino807@outlook.it;+39 333 8950401;Napoli;NA;Campania;2024-08-26;P012;Tablet 11 pollici;Informatica;4;373.80;0;0.00;PayPal;Negozio;Consegnato;2024-03-31;1495.20
ORD000162;2024-04-07 02:01:45;693;Simone;Moretti;simone.moretti50@outlook.it;+39 333 8541158;Perugia;PG;Umbria;2023-09-17;P005;Stampante laser;Ufficio;2;185.45;0;0.00;Bonifico;Marketplace;Consegnato;2024-04-12;370.90
ORD000163;2025-02-02 00:50:39;1094;Martina;Costa;martina.costa506@gmail.com;+39 333 5372923;Bologna;BO;Emilia-Romagna;2025-01-31;P001;Notebook Pro 14;Informatica;5;923.71;0;0.00;Contrassegno;E-commerce;Consegnato;2025-02-03;4618.55
ORD000164;2025-04-07 22:29:17;653;Alessandro;Fontana;alessandro.fontana692@gmail.com;+39 347 5471002;Napoli;NA;Campania;2023-10-16;P013;Docking station;Accessori;2;128.27;15;0.00;Carta di credito;Telefono;Consegnato;2025-04-10;218.06
ORD000165;2025-09-10 23:12:33;2190;Chiara;Costa;chiara.costa603@outlook.it;+39 347 8429553;Palermo;PA;Sicilia;2024-12-31;P004;Tastiera meccanica;Accessori;3;74.49;5;4.90;Bonifico;E-commerce;Annullato;2023-01-01;217.20
ORD000166;2025-10-27 10:52:38;2000;Valentina;Greco;valentina.greco162@libero.it;+39 320 8985657;Bari;BA;Puglia;2024-07-25;P011;SSD 1TB;Informatica;1;96.80;5;6.90;Bonifico;Negozio;Consegnato;2025-10-29;98.86
ORD000167;2024-10-21 23:36:18;1962;Martina;Rossi;martina.rossi16@gmail.com;+39 347 1418369;Roma;RM;Lazio;2023-11-19;P011;SSD 1TB;Informatica;1;93.54;20;6.90;PayPal;Telefono;Consegnato;2024-10-25;81.73
ORD000168;2024-09-03 02:43:41;1377;Chiara;Caruso;chiara.caruso267@outlook.it;+39 349 6669942;Torino;TO;Piemonte;2022-11-10;P010;Router Wi-Fi 6;Rete;1;138.14;5;6.90;Bonifico;Marketplace;Consegnato;2024-09-07;138.13
ORD000169;2024-12-29 08:47:29;201;Elena;Bruno;elena.bruno216@azienda.it;+39 333 5156508;Roma;RM;Lazio;2025-02-11;P001;Notebook Pro 14;Informatica;1;959.01;0;0.00;Bonifico;Telefono;Spedito;2024-12-30;959.01
ORD000170;2024-04-11 16:01:08;1138; LUCA ;Santoro;luca.santoro383@gmail.com;+39 366 8510688;Perugia;PG;Umbria;2024-02-29;P008;Webcam HD;Accessori;2;57.45;10;4.90;PayPal;Marketplace;Annullato;;108.31
ORD000171;2024-07-15 07:10:28;554;Andrea;Romano;;+39 320 7490603;Verona;VR;Veneto;2022-05-21;P006;Sedia ergonomica;Arredo;2;344.47;20;0.00;Contrassegno;Marketplace;Consegnato;2024-07-21;551.15
ORD000172;2025-04-25 08:54:05;209;Andrea;Santoro;andrea.santoro495@gmail.com;+39 349 2460277;Bari;BA;Puglia;2022-02-16;P008;Webcam HD;Accessori;1;62.32;0;12.90;Bonifico;Negozio;Consegnato;2025-05-01;75.22
ORD000173;2024-06-15 21:50:39;1075;Sara;Costa;sara.costa894@azienda.it;+39 347 3009757;Perugia;PG;Umbria;2023-12-21;P014;Lampada da tavolo;Arredo;1;42.79;0;8.90;Contrassegno;Telefono;Annullato;;51.69
ORD000174;2024-04-17 12:09:02;113;Chiara;Barbieri;chiara.barbieri368@libero.it;+39 366 9167399;Napoli;NA;Campania;2023-10-09;P003;Mouse wireless;Accessori;1;31.84;5;6.90;PayPal;Marketplace;In lavorazione;;37.15
ORD000175;2024-08-03 07:24:06;858;Matteo;Rossi;matteo.rossi527@libero.it;+39 347 5462696;Verona;VR;Veneto;2024-05-14;P004;Tastiera meccanica;Accessori;1;76.07;0;8.90;Contrassegno;E-commerce;In lavorazione;;84.97
ORD000176;2025-08-10 03:35:58;875;Valentina;Moretti;valentina.moretti815@azienda.it;+39 347 1091032;Genova;GE;Liguria;2025-01-01;P001;Notebook Pro 14;Informatica;1;848.74;0;0.00;PayPal;Marketplace;Consegnato;2025-08-13;848.74
ORD000177;2024-01-08 14:25:07;1439;Ilaria;Caruso;ilaria.caruso530@outlook.it;+39 366 5442096;Verona;VR;Veneto;2022-08-30;P011;SSD 1TB;Informatica;1;88.30;0;12.90;Contrassegno;Negozio;Consegnato;2024-01-18;101.20
ORD000178;2025-12-19 21:51:00;468;Stefano;Marino;stefano.marino636@libero.it;+39 366 3760761;palermo;PA;Sicilia;2022-06-28;P005;Stampante laser;Ufficio;1;176.68;0;12.90;PayPal;E-commerce;Consegnato;2025-12-20;189.58
ORD000179;2024-06-26 06:19:33;759;Giorgio;Bruno;giorgio.bruno476@azienda.it;+39 347 7973023;Milano;MI;Lombardia;2024-07-02;P008;Webcam HD;Accessori;1;58.59;0;6.90;Carta di credito;Negozio;Consegnato;2024-07-03;65.49
ORD000180;2024-05-10 22:35:14;522;Elena;Costa;elena.costa633@gmail.com;+39 366 2663530;Palermo;PA;Sicilia;2023-10-24;P008;Webcam HD;Accessori;2;61.40;0;12.90;PayPal;E-commerce;Consegnato;2024-05-17;135.70
ORD000181;2024-03-04 23:14:05;1099;Beatrice;Esposito;beatrice.esposito839@libero.it;+39 349 9171584;Bologna;BO;Emilia-Romagna;2022-03-01;P005;Stampante laser;Ufficio;2;200.63;0;0.00;PayPal;Negozio;In lavorazione;;401.26
ORD000182;2025-01-01 10:43:36;110;Beatrice;Bianchi;beatrice.bianchi464@azienda.it;+39 366 2302400;Firenze;FI;Toscana;2022-12-06;P011;SSD 1TB;Informatica;2;96.75;0;4.90;Contrassegno;Telefono;Consegnato;2025-01-09;198.40
ORD000183;2025-11-22 19:11:26;2332;Chiara;Gallo;chiara.gallo620@gmail.com;+39 333 1103202;bari;BA;Puglia;2022-10-11;P009;Cuffie Bluetooth;Audio;2;118.56;0;6.90;Carta di credito;Negozio;Consegnato;2025-12-01;244.02
ORD000184;2025-12-15 16:53:06;2003;Giulia;Rinaldi;giulia.rinaldi54@libero.it;+39 366 4705958;Cagliari;CA;Sardegna;2024-10-10;P009;Cuffie Bluetooth;Audio;1;114.81;15;12.90;PayPal;E-commerce;Consegnato;2025-12-20;110.49
ORD000185;2025-09-18 08:22:35;417;Marco;Conti;marco.conti657@libero.it;+39 347 8885721;Palermo;PA;Sicilia;2024-06-09;P004;Tastiera meccanica;Accessori;1;82.21;0;8.90;Carta di credito;Telefono;Consegnato;2025-09-19;91.11
ORD000186;2025-02-24 03:54:39;323;Marco;Marino;marco.marino522@libero.it;+39 347 7817364;Roma;RM;Lazio;2023-07-05;P001;Notebook Pro 14;Informatica;1;872.72;0;0.00;Contrassegno;Telefono;Annullato;;872.72
ORD000187;2024-05-04 03:20:04;483;Sara;Marino;sara.marino771@gmail.com;+39 320 2636627;Palermo;PA;Sicilia;2024-08-17;P002;Monitor 27 pollici;Informatica;1;242.45;0;8.90;Bonifico;Telefono;Consegnato;2024-05-09;251.35
ORD000188;2025-02-18 08:34:00;749;Giorgio;Lombardi;giorgio.lombardi560@azienda.it;+39 347 8394805;Roma;RM;Lazio;2023-10-06;P005;Stampante laser;Ufficio;1;193.67;0;12.90;Contrassegno;Marketplace;In lavorazione;;206.57
ORD000189;2025-04-30 12:18:48;1453;Davide;Barbieri;davide.barbieri527@outlook.it;+39 333 7285771;Torino;TO;Piemonte;2024-06-28;P007;Scrivania regolabile;Arredo;1;470.11;5;0.00;Bonifico;Negozio;Consegnato;2025-05-07;446.60
ORD000190;2025-07-11 21:02:50;728;Stefano;Greco;stefano.greco215@gmail.com;+39 320 5012759;Cagliari;CA;Sardegna;2022-09-11;P007;Scrivania regolabile;Arredo;1;425.52;0;0.00;Carta di credito;Telefono;Reso;2025-07-15;425.52
ORD000191;2025-12-23 05:47:29;1792;Chiara;Costa;chiara.costa210@gmail.com;+39 333 8302932;Bari;BA;Puglia;2024-07-29;P008;Webcam HD;Accessori;1;58.99;15;12.90;Contrassegno;E-commerce;Consegnato;2025-12-27;63.04
ORD000192;2025-02-04 18:03:09;906;Ilaria;Gallo;ilaria.gallo580@libero.it;+39 320 6050867;Verona;VR;Veneto;2023-12-14;P013;Docking station;Accessori;1;133.90;10;4.90;PayPal;Negozio;Consegnato;2025-02-08;125.41
ORD000193;2025-03-07 00:12:36;1184;Sara;Bruno;sara.bruno225@outlook.it;+39 320 7327628;Verona;VR;Veneto;2025-03-28;P012;Tablet 11 pollici;Informatica;1;408.46;0;0.00;;Telefono;In lavorazione;;408.46
ORD000194;2024-04-26 08:10:57;428;Stefano;Gallo;stefano.gallo618@azienda.it;+39 366 1909357;Milano;MI;Lombardia;2024-04-20;P013;Docking station;Accessori;2;130.52;10;0.00;Bonifico;Telefono;In lavorazione;;234.94
ORD000195;2025-13-10;423;Stefano;Rossi;stefano.rossi866@azienda.it;+39 320 3185241;Roma;RM;Lazio;2025-01-30;P009;Cuffie Bluetooth;Audio;3;124.80;0;0.00;Bonifico;Negozio;Consegnato;2024-12-21;374.40
ORD000196;2024-10-12 10:02:13;1239;Sara;Barbieri;sara.barbieri632@libero.it;+39 320 3547812;Perugia;PG;Umbria;2025-03-11;P015;Microfono USB;Audio;1;87.03;5;8.90;Bonifico;Marketplace;Spedito;2024-10-16;91.58
ORD000197;2024-03-24 06:58:14;932;Stefano;Ferrari;stefano.ferrari46@libero.it;+39 349 6187168;Roma;RM;Lazio;2024-04-06;P004;Tastiera meccanica;Accessori;3;81.32;0;4.90;PayPal;E-commerce;Consegnato;2024-04-01;248.86
ORD000198;2025-11-07 07:18:17;914;Matteo;Costa;matteo.costa782@libero.it;+39 366 2529435;Genova;GE;Liguria;2023-01-14;P002;Monitor 27 pollici;Informatica;2;240.38;0;0.00;PayPal;Telefono;Consegnato;2025-11-16;480.76
ORD000199;2024-12-21 12:06:20;1222;Laura;Bianchi;laura.bianchi720@azienda.it;+39 366 5189671;Torino;TO;Piemonte;2024-11-04;P012;Tablet 11 pollici;Informatica;1;359.01;0;0.00;PayPal;E-commerce;Annullato;;359.01
ORD000200;2024-05-12 08:30:56;406;Beatrice;Greco;beatrice.greco460@libero.it;+39 366 7725911;Cagliari;CA;Sardegna;2022-11-20;P001;Notebook Pro 14;Informatica;1;830.90;0;0.00;Contrassegno;Negozio;Consegnato;2024-05-19;830.90
ORD000201;2024-06-12 22:28:14;968;Martina;Santoro;martina.santoro663@gmail.com;+39 366 8847150;Cagliari;CA;Sardegna;2022-03-13;P010;Router Wi-Fi 6;Rete;1;137.09;0;12.90;Contrassegno;Negozio;Consegnato;2024-06-15;149.99
ORD000202;2025-03-03 07:59:17;1459;Sara;Conti;sara.conti950@outlook.it;+39 349 6541802;Genova;GE;Liguria;2024-01-01;P003;Mouse wireless;Accessori;3;29.18;5;12.90;PayPal;Negozio;Consegnato;2025-03-05;96.06
ORD000203;2024-11-04 06:10:19;743;Ilaria;Rossi;ilaria.rossi925@azienda.it;+39 320 4319957;Milano;MI;Lombardia;2022-06-20;P005;Stampante laser;Ufficio;3;196.91;20;0.00;Contrassegno;Telefono;Spedito;2024-11-14;472.58
ORD000204;2025-10-16 16:49:42;844;Laura;Marino;laura.marino766@outlook.it;+39 320 7355361;Cagliari;CA;Sardegna;2022-06-27;P004;Tastiera meccanica;Accessori;1;78.71;10;4.90;Bonifico;Negozio;Consegnato;2025-10-20;75.74
ORD000205;2024-01-03 04:42:30;1901;Chiara;Barbieri;chiara.barbieri569@gmail.com;+39 333 9023693;Cagliari;CA;Sardegna;2024-01-17;P004;Tastiera meccanica;Accessori;1;83.92;20;8.90;Bonifico;Marketplace;Consegnato;2024-01-08;76.04
ORD000206;2025-05-29 00:49:43;42;Stefano;Caruso;stefano.caruso402@libero.it;+39 366 1347387;Bologna;BO;Emilia-Romagna;2022-07-04;P002;Monitor 27 pollici;Informatica;1;258.13;5;0.00;Contrassegno;E-commerce;Consegnato;2025-06-04;245.22
ORD000207;2024-06-27 19:09:49;848;Luca;Ricci;luca.ricci898@azienda.it;+39 347 7968720;Milano;MI;Lombardia;2024-08-27;P006;Sedia ergonomica;Arredo;2;345.28;0;0.00;Carta di credito;Negozio;Consegnato;2024-07-01;690.56
