OrderLineID;OrderID;OrderDate;CustomerID;CustomerFirstName;CustomerLastName;CustomerEmail;CustomerPhone;CustomerCity;CustomerProvince;CustomerRegion;CustomerSegment;CustomerSignupDate;SalesRepID;SalesRepFirstName;SalesRepLastName;SalesRepEmail;SalesArea;ProductCode;ProductName;Category;Brand;UnitPriceEUR;Quantity;DiscountPct;WarehouseID;WarehouseName;WarehouseCity;WarehouseProvince;SalesChannel;PaymentMethod;OrderStatus;DeliveryDate;ShippingCostEUR;LineRevenueEUR
OL00000070;O0000030;2025-09-29;C01736;Elena;Lombardi;elena.lombardi1736@example.it;+393623489812;Modena;MO;Emilia-Romagna;PMI;2021-03-16;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P029;Proiettore Business;Video;Visionix;699.00;7;5.00;W05;Torino Ovest;Torino;TO;Marketplace;Carta;Consegnato;2025-10-01;19.90;4668.25
OL00000071;O0000031;2024-09-05;C01469;Sara;Lombardi;sara.lombardi1469@example.it;+393547478351;Catania;CT;Sicilia;PMI;2022-07-27;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;6;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Bonifico;Consegnato;2024-09-09;7.90;271.90
OL00000072;O0000031;2024-09-05;C01469;Sara;Lombardi;sara.lombardi1469@example.it;+393547478351;Catania;CT;Sicilia;PMI;2022-07-27;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P019;UPS 1000VA;Energia;Voltix;189.00;2;5.00;W04;Napoli Hub;Napoli;NA;E-commerce;Bonifico;Consegnato;2024-09-09;0.00;359.10
OL00000073;O0000032;2025-08-19;C02055;Sara;Conti;sara.conti2055@example.it;+393046430331;Modena;MO;Emilia-Romagna;Professionista;2024-07-25;S031;Giorgio;Ricci;giorgio.ricci31@example.it;Puglia;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;6;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2025-08-22;0.00;3474.00
OL00000074;O0000032;2025-08-19;C02055;Sara;Conti;sara.conti2055@example.it;+393046430331;Modena;MO;Emilia-Romagna;Professionista;2024-07-25;S031;Giorgio;Ricci;giorgio.ricci31@example.it;Puglia;P011;Stampante Laser;Ufficio;Printiva;239.00;4;0.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2025-08-22;4.90;960.90
OL00000075;O0000032;2025-08-19;C02055;Sara;Conti;sara.conti2055@example.it;+393046430331;Modena;MO;Emilia-Romagna;Professionista;2024-07-25;S031;Giorgio;Ricci;giorgio.ricci31@example.it;Puglia;P016;Tablet 11;Mobile;NovaTech;529.00;1;20.00;W04;Napoli Hub;Napoli;NA;Telefono;PayPal;Consegnato;2025-08-22;4.90;428.10
OL00000076;O0000033;2024-10-28;C00880;Davide;Longo;davide.longo880@example.it;+393566962537;Napoli;NA;Campania;PMI;2022-03-22;S022;Alessandro;Costa;alessandro.costa22@example.it;Sicilia;P012;Scanner Documentale;Ufficio;Printiva;199.00;7;5.00;W02;Bologna Interporto;Bologna;BO;Telefono;PayPal;Consegnato;2024-10-31;4.90;1328.25
OL00000077;O0000034;2025-11-08;C01923;Davide;Ricci;davide.ricci1923@example.it;+393670147305;Catania;CT;Sicilia;Microimpresa;2021-05-30;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P027;Server Tower;Informatica;NovaTech;2190.00;8;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Carta;Consegnato;2025-11-13;4.90;17524.90
OL00000078;O0000034;2025-11-08;C01923;Davide;Ricci;davide.ricci1923@example.it;+393670147305;Catania;CT;Sicilia;Microimpresa;2021-05-30;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P012;Scanner Documentale;Ufficio;Printiva;199.00;6;10.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Carta;Consegnato;2025-11-13;0.00;1074.60
OL00000079;O0000034;2025-11-08;C01923;Davide;Ricci;davide.ricci1923@example.it;+393670147305;Catania;CT;Sicilia;Microimpresa;2021-05-30;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P013;Webcam Full HD;Video;Visionix;69.00;8;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Carta;Consegnato;2025-11-13;0.00;552.00
OL00000080;O0000034;2025-11-08;C01923;Davide;Ricci;davide.ricci1923@example.it;+393670147305;Catania;CT;Sicilia;Microimpresa;2021-05-30;S033;Federico;Santoro;federico.santoro33@example.it;Veneto;P005;Mouse Wireless;Accessori;KeyForge;49.90;5;15.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Carta;Consegnato;2025-11-13;12.90;224.98
OL00000081;O0000035;2024-02-15;C01877;Davide;Romano;davide.romano1877@example.it;+393847824512;Parma;PR;Emilia-Romagna;Professionista;2022-09-23;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P025;Licenza Office Suite;Software;SoftBridge;149.00;2;20.00;W03;Roma Est;Roma;RM;Telefono;Carta;Annullato;;7.90;246.30
OL00000082;O0000035;2024-02-15;C01877;Davide;Romano;davide.romano1877@example.it;+393847824512;Parma;PR;Emilia-Romagna;Professionista;2022-09-23;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P027;Server Tower;Informatica;NovaTech;2190.00;5;0.00;W03;Roma Est;Roma;RM;Telefono;Carta;Annullato;;4.90;10954.90
OL00000083;O0000035;2024-02-15;C01877;Davide;Romano;davide.romano1877@example.it;+393847824512;Parma;PR;Emilia-Romagna;Professionista;2022-09-23;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;2;5.00;W03;Roma Est;Roma;RM;Telefono;Carta;Annullato;;0.00;37.81
OL00000084;O0000035;2024-02-15;C01877;Davide;Romano;davide.romano1877@example.it;+393847824512;Parma;PR;Emilia-Romagna;Professionista;2022-09-23;S025;Chiara;Barbieri;chiara.barbieri25@example.it;Lombardia;P006;Dock USB-C;Accessori;Connecta;89.00;2;15.00;W03;Roma Est;Roma;RM;Telefono;Carta;Annullato;;12.90;164.20
OL00000085;O0000036;2024-03-11;C01923;Davide;Ricci;davide.ricci1923@example.it;+393670147305;Catania;CT;Sicilia;Microimpresa;2021-05-30;S008;Davide;Costa;davide.costa8@example.it;Liguria;P011;Stampante Laser;Ufficio;Printiva;239.00;8;0.00;W01;Milano Nord;Milano;MI;Marketplace;Addebito diretto;Consegnato;2024-03-12;19.90;1931.90
OL00000086;O0000037;2025-12-26;C01073;Marco;Fontana;marco.fontana1073@example.it;+393019004420;Napoli;NA;Campania;PMI;2021-01-27;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P006;Dock USB-C;Accessori;Connecta;89.00;6;20.00;W03;Roma Est;Roma;RM;Marketplace;Addebito diretto;In preparazione;;0.00;427.20
OL00000087;O0000038;2025-07-12;C02489;Giorgio;Bianchi;giorgio.bianchi2489@example.it;+393798836021;Modena;MO;Emilia-Romagna;PMI;2024-05-11;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P016;Tablet 11;Mobile;NovaTech;529.00;6;20.00;W04;Napoli Hub;Napoli;NA;Marketplace;PayPal;Consegnato;2025-07-16;19.90;2559.10
OL00000088;O0000039;2024-02-03;C00296;Matteo;Rinaldi;matteo.rinaldi296@example.it;+393571434176;Salerno;SA;Campania;PMI;2023-08-14;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;8;10.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Reso;2024-02-09;4.90;789.70
OL00000089;O0000039;2024-02-03;C00296;Matteo;Rinaldi;matteo.rinaldi296@example.it;+393571434176;Salerno;SA;Campania;PMI;2023-08-14;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P016;Tablet 11;Mobile;NovaTech;529.00;5;5.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Reso;2024-02-09;4.90;2517.65
OL00000090;O0000039;2024-02-03;C00296;Matteo;Rinaldi;matteo.rinaldi296@example.it;+393571434176;Salerno;SA;Campania;PMI;2023-08-14;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P030;Speaker Conference;Audio;SoundPeak;179.00;1;5.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Reso;2024-02-09;4.90;174.95
OL00000091;O0000039;2024-02-03;C00296;Matteo;Rinaldi;matteo.rinaldi296@example.it;+393571434176;Salerno;SA;Campania;PMI;2023-08-14;S015;Francesca;Romano;francesca.romano15@example.it;Piemonte;P026;Licenza Antivirus;Software;SoftBridge;39.00;1;10.00;W01;Milano Nord;Milano;MI;Commerciale;Addebito diretto;Reso;2024-02-09;4.90;40.00
OL00000092;O0000040;2024-05-07;C01091;Elena;Ricci;elena.ricci1091@example.it;+393185112411;Catania;CT;Sicilia;PMI;2025-04-19;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P014;Cuffie Conference;Audio;SoundPeak;99.00;7;0.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Addebito diretto;Consegnato;2024-05-12;0.00;693.00
OL00000093;O0000040;2024-05-07;C01091;Elena;Ricci;elena.ricci1091@example.it;+393185112411;Catania;CT;Sicilia;PMI;2025-04-19;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;5;20.00;W02;Bologna Interporto;Bologna;BO;E-commerce;Addebito diretto;Consegnato;2024-05-12;0.00;516.00
OL00000094;O0000041;2024-11-07;C02355;Davide;Caruso;davide.caruso2355@example.it;+393875542831;La Spezia;SP;Liguria;Enterprise;2021-09-15;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P019;UPS 1000VA;Energia;Voltix;189.00;6;0.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2024-11-13;12.90;1146.90
OL00000095;O0000041;2024-11-07;C02355;Davide;Caruso;davide.caruso2355@example.it;+393875542831;La Spezia;SP;Liguria;Enterprise;2021-09-15;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P026;Licenza Antivirus;Software;SoftBridge;39.00;6;10.00;W05;Torino Ovest;Torino;TO;Commerciale;PayPal;Consegnato;2024-11-13;7.90;218.50
OL00000096;O0000042;2025-09-27;C01006;Luca;Longo;luca.longo1006@example.it;+393453948688;Palermo;PA;Sicilia;Microimpresa;2024-02-28;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;7;10.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Reso;2025-10-02;7.90;694.60
OL00000097;O0000042;2025-09-27;C01006;Luca;Longo;luca.longo1006@example.it;+393453948688;Palermo;PA;Sicilia;Microimpresa;2024-02-28;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P030;Speaker Conference;Audio;SoundPeak;179.00;3;20.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Reso;2025-10-02;19.90;449.50
OL00000098;O0000042;2025-09-27;C01006;Luca;Longo;luca.longo1006@example.it;+393453948688;Palermo;PA;Sicilia;Microimpresa;2024-02-28;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P015;Microfono USB;Audio;SoundPeak;119.00;5;0.00;W01;Milano Nord;Milano;MI;E-commerce;Bonifico;Reso;2025-10-02;7.90;602.90
OL00000099;O0000043;2025-05-17;C00270;Chiara;Caruso;chiara.caruso270@example.it;+393582632721;Genova;GE;Liguria;Microimpresa;2024-01-20;S032;Martina;Costa;martina.costa32@example.it;Sicilia;P018;Power Bank 20K;Mobile;Voltix;59.00;7;20.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Consegnato;2025-05-24;12.90;343.30
OL00000100;O0000044;2025-04-08;C01728;Marco;Costa;marco.costa1728@example.it;+393198469397;Savona;SV;Liguria;Microimpresa;2021-02-27;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;2;20.00;W01;Milano Nord;Milano;MI;Commerciale;PayPal;Consegnato;2025-04-11;19.90;90.30
OL00000101;O0000044;2025-04-08;C01728;Marco;Costa;marco.costa1728@example.it;+393198469397;Savona;SV;Liguria;Microimpresa;2021-02-27;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P025;Licenza Office Suite;Software;SoftBridge;149.00;3;5.00;W01;Milano Nord;Milano;MI;Commerciale;PayPal;Consegnato;2025-04-11;0.00;424.65
OL00000102;O0000044;2025-04-08;C01728;Marco;Costa;marco.costa1728@example.it;+393198469397;Savona;SV;Liguria;Microimpresa;2021-02-27;S037;Luca;Barbieri;luca.barbieri37@example.it;Sicilia;P003;Monitor 27 QHD;Informatica;Visionix;319.00;6;15.00;W01;Milano Nord;Milano;MI;Commerciale;PayPal;Consegnato;2025-04-11;0.00;1626.90
OL00000103;O0000045;2025-02-10;C00839;Luca;Costa;luca.costa839@example.it;+393372317802;Palermo;PA;Sicilia;Microimpresa;2021-07-07;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;8;0.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-02-12;19.90;179.10
OL00000104;O0000045;2025-02-10;C00839;Luca;Costa;luca.costa839@example.it;+393372317802;Palermo;PA;Sicilia;Microimpresa;2021-07-07;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P002;Notebook Air 13;Informatica;NovaTech;749.00;4;0.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-02-12;12.90;3008.90
OL00000105;O0000045;2025-02-10;C00839;Luca;Costa;luca.costa839@example.it;+393372317802;Palermo;PA;Sicilia;Microimpresa;2021-07-07;S002;Valentina;Longo;valentina.longo2@example.it;Emilia-Romagna;P019;UPS 1000VA;Energia;Voltix;189.00;4;0.00;W05;Torino Ovest;Torino;TO;Marketplace;Addebito diretto;Consegnato;2025-02-12;0.00;756.00
OL00000106;O0000046;2025-12-17;C00461;Giulia;Fontana;giulia.fontana461@example.it;+393828342058;Pisa;PI;Toscana;Enterprise;2025-04-06;S003;Laura;Romano;laura.romano3@example.it;Toscana;P017;Smartphone Business;Mobile;NovaTech;649.00;7;20.00;W02;Bologna Interporto;Bologna;BO;Marketplace;PayPal;Consegnato;2025-12-19;4.90;3639.30
OL00000107;O0000046;2025-12-17;C00461;Giulia;Fontana;giulia.fontana461@example.it;+393828342058;Pisa;PI;Toscana;Enterprise;2025-04-06;S003;Laura;Romano;laura.romano3@example.it;Toscana;P010;Switch 8 Porte;Rete;NetWave;79.00;8;0.00;W02;Bologna Interporto;Bologna;BO;Marketplace;PayPal;Consegnato;2025-12-19;12.90;644.90
OL00000108;O0000046;2025-12-17;C00461;Giulia;Fontana;giulia.fontana461@example.it;+393828342058;Pisa;PI;Toscana;Enterprise;2025-04-06;S003;Laura;Romano;laura.romano3@example.it;Toscana;P022;Scrivania Regolabile;Arredo;FormaOffice;579.00;8;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;PayPal;Consegnato;2025-12-19;7.90;4408.30
OL00000109;O0000047;2025-04-16;C01557;Francesca;Rossi;francesca.rossi1557@example.it;+393312838677;Palermo;PA;Sicilia;Microimpresa;2021-12-27;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;3;10.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Consegnato;2025-04-23;19.90;138.70
OL00000110;O0000047;2025-04-16;C01557;Francesca;Rossi;francesca.rossi1557@example.it;+393312838677;Palermo;PA;Sicilia;Microimpresa;2021-12-27;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P030;Speaker Conference;Audio;SoundPeak;179.00;4;5.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Consegnato;2025-04-23;0.00;680.20
OL00000111;O0000047;2025-04-16;C01557;Francesca;Rossi;francesca.rossi1557@example.it;+393312838677;Palermo;PA;Sicilia;Microimpresa;2021-12-27;S035;Ilaria;Barbieri;ilaria.barbieri35@example.it;Emilia-Romagna;P005;Mouse Wireless;Accessori;KeyForge;49.90;1;5.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Consegnato;2025-04-23;7.90;55.31
OL00000112;O0000048;2025-07-30;C02182;Francesca;Fontana;francesca.fontana2182@example.it;+393067989659;Viterbo;VT;Lazio;Microimpresa;2023-08-14;S008;Davide;Costa;davide.costa8@example.it;Liguria;P001;Notebook Pro 14;Informatica;NovaTech;899.00;8;0.00;W04;Napoli Hub;Napoli;NA;Commerciale;Carta;Consegnato;2025-08-02;4.90;7196.90
OL00000113;O0000049;2024-12-20;C02060;Marco;Longo;marco.longo2060@example.it;+393158446808;Venezia;VE;Veneto;PMI;2021-06-18;S009;Francesca;Conti;francesca.conti9@example.it;Veneto;P010;Switch 8 Porte;Rete;NetWave;79.00;4;20.00;W03;Roma Est;Roma;RM;Commerciale;Carta;Consegnato;2024-12-27;7.90;260.70
OL00000114;O0000050;2024-11-08;C01765;Elena;Moretti;elena.moretti1765@example.it;+393172310554;Taranto;TA;Puglia;Professionista;2024-10-23;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P017;Smartphone Business;Mobile;NovaTech;649.00;1;10.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Reso;2024-11-11;7.90;592.00
OL00000115;O0000050;2024-11-08;C01765;Elena;Moretti;elena.moretti1765@example.it;+393172310554;Taranto;TA;Puglia;Professionista;2024-10-23;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P004;Tastiera Meccanica;Accessori;KeyForge;109.00;1;15.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Reso;2024-11-11;7.90;100.55
OL00000116;O0000050;2024-11-08;C01765;Elena;Moretti;elena.moretti1765@example.it;+393172310554;Taranto;TA;Puglia;Professionista;2024-10-23;S004;Laura;Rossi;laura.rossi4@example.it;Lazio;P019;UPS 1000VA;Energia;Voltix;189.00;7;5.00;W03;Roma Est;Roma;RM;Commerciale;Bonifico;Reso;2024-11-11;12.90;1269.75
OL00000117;O0000051;2024-10-05;C00917;Chiara;Esposito;chiara.esposito917@example.it;+393620817622;Palermo;PA;Sicilia;Enterprise;2023-02-19;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P008;NAS 2-Bay;Archiviazione;DataSafe;289.00;1;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;PayPal;Consegnato;2024-10-07;0.00;274.55
OL00000118;O0000051;2024-10-05;C00917;Chiara;Esposito;chiara.esposito917@example.it;+393620817622;Palermo;PA;Sicilia;Enterprise;2023-02-19;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P003;Monitor 27 QHD;Informatica;Visionix;319.00;7;0.00;W02;Bologna Interporto;Bologna;BO;Commerciale;PayPal;Consegnato;2024-10-07;0.00;2233.00
OL00000119;O0000051;2024-10-05;C00917;Chiara;Esposito;chiara.esposito917@example.it;+393620817622;Palermo;PA;Sicilia;Enterprise;2023-02-19;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P026;Licenza Antivirus;Software;SoftBridge;39.00;2;5.00;W02;Bologna Interporto;Bologna;BO;Commerciale;PayPal;Consegnato;2024-10-07;7.90;82.00
OL00000120;O0000052;2024-10-20;C00510;Andrea;Caruso;andrea.caruso510@example.it;+393384411039;Bari;BA;Puglia;PMI;2021-07-31;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P010;Switch 8 Porte;Rete;NetWave;79.00;4;10.00;W03;Roma Est;Roma;RM;Marketplace;Addebito diretto;Spedito;2024-10-26;19.90;304.30
OL00000121;O0000052;2024-10-20;C00510;Andrea;Caruso;andrea.caruso510@example.it;+393384411039;Bari;BA;Puglia;PMI;2021-07-31;S026;Luca;Greco;luca.greco26@example.it;Piemonte;P007;SSD Esterno 1TB;Archiviazione;DataSafe;129.00;8;10.00;W03;Roma Est;Roma;RM;Marketplace;Addebito diretto;Spedito;2024-10-26;4.90;933.70
OL00000122;O0000053;2024-09-09;C01032;Ilaria;Moretti;ilaria.moretti1032@example.it;+393492747531;Bari;BA;Puglia;Microimpresa;2023-04-13;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P024;Cavo USB-C 2m;Accessori;Connecta;19.90;6;15.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-09-13;0.00;101.49
OL00000123;O0000053;2024-09-09;C01032;Ilaria;Moretti;ilaria.moretti1032@example.it;+393492747531;Bari;BA;Puglia;Microimpresa;2023-04-13;S038;Giorgio;Fontana;giorgio.fontana38@example.it;Lombardia;P025;Licenza Office Suite;Software;SoftBridge;149.00;4;5.00;W02;Bologna Interporto;Bologna;BO;Marketplace;Carta;Consegnato;2024-09-13;0.00;566.20
OL00000124;O0000054;2024-06-11;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P010;Switch 8 Porte;Rete;NetWave;79.00;3;0.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2024-06-15;19.90;256.90
OL00000125;O0000054;2024-06-11;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;1;5.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2024-06-15;19.90;351.45
OL00000126;O0000054;2024-06-11;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P028;Firewall Appliance;Rete;NetWave;1290.00;4;5.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2024-06-15;4.90;4906.90
OL00000127;O0000054;2024-06-11;C01670;Alessandro;Romano;alessandro.romano1670@example.it;+393419406965;Catania;CT;Sicilia;Enterprise;2021-06-09;S030;Giorgio;Rinaldi;giorgio.rinaldi30@example.it;Puglia;P011;Stampante Laser;Ufficio;Printiva;239.00;3;10.00;W04;Napoli Hub;Napoli;NA;E-commerce;Addebito diretto;Consegnato;2024-06-15;0.00;645.30
OL00000128;O0000055;2025-10-09;C00901;Giulia;Bianchi;giulia.bianchi901@example.it;+393912606370;Cuneo;CN;Piemonte;Enterprise;2024-05-24;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P010;Switch 8 Porte;Rete;NetWave;79.00;2;10.00;W03;Roma Est;Roma;RM;Marketplace;Carta;Consegnato;2025-10-11;0.00;142.20
OL00000129;O0000055;2025-10-09;C00901;Giulia;Bianchi;giulia.bianchi901@example.it;+393912606370;Cuneo;CN;Piemonte;Enterprise;2024-05-24;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P003;Monitor 27 QHD;Informatica;Visionix;319.00;1;0.00;W03;Roma Est;Roma;RM;Marketplace;Carta;Consegnato;2025-10-11;0.00;319.00
OL00000130;O0000055;2025-10-09;C00901;Giulia;Bianchi;giulia.bianchi901@example.it;+393912606370;Cuneo;CN;Piemonte;Enterprise;2024-05-24;S012;Martina;Santoro;martina.santoro12@example.it;Toscana;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;3;0.00;W03;Roma Est;Roma;RM;Marketplace;Carta;Consegnato;2025-10-11;0.00;1047.00
OL00000131;O0000056;2025-07-09;C01959;Marco;Caruso;marco.caruso1959@example.it;+393362015659;La Spezia;SP;Liguria;Microimpresa;2021-11-30;S034;Stefano;Leone;stefano.leone34@example.it;Puglia;P021;Sedia Ergonomica;Arredo;FormaOffice;349.00;8;15.00;W01;Milano Nord;Milano;MI;Marketplace;PayPal;Consegnato;2025-07-13;12.90;2386.10
OL00000132;O0000057;2024-11-07;C01206;Laura;Romano;laura.romano1206@example.it;+393336113189;Caserta;CE;Campania;Microimpresa;2023-09-04;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P014;Cuffie Conference;Audio;SoundPeak;99.00;8;10.00;W03;Roma Est;Roma;RM;E-commerce;Addebito diretto;In preparazione;;7.90;720.70
OL00000133;O0000057;2024-11-07;C01206;Laura;Romano;laura.romano1206@example.it;+393336113189;Caserta;CE;Campania;Microimpresa;2023-09-04;S021;Simone;Ricci;simone.ricci21@example.it;Piemonte;P017;Smartphone Business;Mobile;NovaTech;649.00;2;5.00;W03;Roma Est;Roma;RM;E-commerce;Addebito diretto;In preparazione;;12.90;1246.00
OL00000134;O0000058;2024-06-25;C01573;Luca;Leone;luca.leone1573@example.it;+393384784076;Modena;MO;Emilia-Romagna;Professionista;2021-11-14;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P016;Tablet 11;Mobile;NovaTech;529.00;3;5.00;W03;Roma Est;Roma;RM;Marketplace;Addebito diretto;Consegnato;2024-06-27;4.90;1512.55
OL00000135;O0000059;2024-09-22;C00976;Chiara;Longo;chiara.longo976@example.it;+393404605941;Messina;ME;Sicilia;PMI;2024-08-27;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P023;Hub HDMI;Accessori;Connecta;39.00;4;20.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Consegnato;2024-09-25;0.00;124.80
OL00000136;O0000059;2024-09-22;C00976;Chiara;Longo;chiara.longo976@example.it;+393404605941;Messina;ME;Sicilia;PMI;2024-08-27;S005;Elena;Bianchi;elena.bianchi5@example.it;Toscana;P028;Firewall Appliance;Rete;NetWave;1290.00;4;0.00;W04;Napoli Hub;Napoli;NA;Commerciale;Bonifico;Consegnato;2024-09-25;12.90;5172.90
OL00000137;O0000060;2024-10-17;C02287;Sara;Longo;sara.longo2287@example.it;+393706882486;Venezia;VE;Veneto;Microimpresa;2024-09-25;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P025;Licenza Office Suite;Software;SoftBridge;149.00;3;0.00;W04;Napoli Hub;Napoli;NA;Marketplace;PayPal;Reso;2024-10-19;7.90;454.90
OL00000138;O0000060;2024-10-17;C02287;Sara;Longo;sara.longo2287@example.it;+393706882486;Venezia;VE;Veneto;Microimpresa;2024-09-25;S036;Elena;Santoro;elena.santoro36@example.it;Veneto;P020;Lampada Desk LED;Arredo;FormaOffice;44.00;6;20.00;W04;Napoli Hub;Napoli;NA;Marketplace;PayPal;Reso;2024-10-19;0.00;211.20
